customer_id1,default,balance,housing,loan
104184,no,2402,yes,no
124541,no,-370,no,no
123713,no,0,no,no
101265,no,442,yes,no
114904,no,0,yes,no
117017,no,568,yes,no
117584,no,218,yes,yes
111368,no,479,no,no
109282,no,914,no,no
122957,no,61,yes,yes
115016,no,366,no,yes
139915,no,0,no,no
101916,no,33,yes,no
136252,no,3652,yes,yes
132650,no,391,yes,no
107880,no,200,yes,no
140127,no,398,yes,no
109861,no,150,no,no
121479,no,2143,yes,yes
123868,no,195,no,no
102525,no,783,yes,no
141034,no,6843,no,no
133927,no,813,no,no
134483,no,668,yes,no
122465,no,-164,no,no
137176,no,14,yes,yes
139632,no,2915,no,no
137160,no,0,yes,no
126864,no,3559,yes,yes
108210,no,579,yes,yes
138989,no,258,yes,no
137691,no,257,yes,no
132628,no,616,yes,no
140848,no,2046,no,no
127233,no,2455,no,no
140844,no,5437,no,no
107800,no,2,yes,no
131304,no,2667,yes,no
144659,no,0,no,no
133075,no,216,yes,no
116405,no,937,yes,no
102977,no,427,no,no
126343,no,481,yes,no
122037,no,15,yes,yes
144603,no,573,no,no
119064,no,302,no,yes
109178,no,-119,no,yes
106135,no,70,yes,no
142765,no,5021,no,no
142465,no,1129,no,no
131629,no,4099,no,no
103977,no,363,yes,no
140691,no,11008,no,no
139830,no,253,no,no
131151,no,1314,yes,no
144008,no,358,no,no
142388,no,382,no,no
142107,no,70,no,no
116007,no,4758,yes,no
131354,no,0,no,no
108543,yes,-754,yes,yes
141872,no,2109,no,no
142052,no,2991,no,no
140798,no,9064,no,no
140040,no,5887,no,no
141829,no,1857,yes,no
141845,no,79,no,no
144889,no,1765,no,no
134133,no,227,no,no
145226,no,858,no,no
123364,no,0,no,no
115209,no,-277,yes,no
127613,no,2734,no,no
138769,no,2120,yes,no
110481,no,3727,no,no
143464,no,393,no,no
133955,no,7707,yes,no
136902,no,663,yes,yes
143260,no,71,no,no
140348,no,1539,yes,no
135410,no,4031,yes,no
144067,no,224,no,no
142369,no,2600,no,no
140194,no,617,no,no
137194,no,2785,yes,no
102946,no,1521,yes,yes
145112,no,1,no,no
126681,no,983,yes,no
140582,no,8603,no,no
107922,no,562,yes,no
132450,no,214,no,no
114454,no,976,yes,no
134168,no,18,yes,yes
131330,no,602,no,no
114739,no,-207,no,no
142705,no,1633,no,no
138791,no,297,yes,no
132140,no,765,yes,yes
116825,no,1747,yes,no
121220,no,169,no,no
142355,no,5291,no,no
141117,no,9367,no,no
143402,no,6046,yes,yes
115422,no,179,no,no
133886,no,955,no,no
145013,no,390,no,no
142162,no,997,no,no
140399,no,170,no,no
135695,no,403,yes,no
134182,no,35,no,no
142748,no,3176,no,no
131333,no,523,no,yes
137075,no,399,yes,no
124203,no,0,yes,no
144006,no,322,no,no
125177,no,3234,no,no
137857,no,580,yes,no
140225,no,171,no,no
131173,no,1341,no,no
143565,no,436,no,no
128852,no,936,no,no
135097,no,191,yes,no
144354,no,839,no,no
118169,no,230,no,no
123173,no,1243,no,no
145204,no,51,yes,yes
142688,no,461,no,no
101772,no,332,yes,no
114720,no,-109,yes,no
127055,no,219,yes,no
142413,no,197,no,no
134198,no,495,no,no
124199,no,385,yes,no
120555,no,874,no,no
124723,no,2269,no,no
140329,no,4216,no,no
133909,no,2974,yes,no
133306,no,0,no,no
144451,no,12067,no,no
132063,no,1406,yes,yes
113099,no,726,no,no
144951,no,5958,yes,no
144911,no,247,no,no
131957,no,206,no,no
145035,no,1011,no,no
143287,no,1947,no,no
145184,no,496,no,no
144397,no,794,no,no
144847,no,4761,no,no
117232,no,1629,no,no
131129,no,302,no,no
138529,no,341,yes,no
143136,no,484,yes,no
140596,no,981,no,no
140909,no,589,yes,no
142328,no,123,no,no
127746,no,1097,yes,no
144350,no,321,no,no
115006,no,1905,yes,no
121523,no,1241,no,no
144798,no,329,no,no
143942,no,1368,no,no
111826,no,522,no,yes
104866,no,3311,yes,no
133589,no,2611,no,no
142747,no,71,no,no
104478,no,3291,yes,no
140443,no,605,no,no
110822,no,0,no,no
114557,no,1173,yes,no
131453,no,132,no,no
109188,no,849,yes,no
141910,no,40,no,no
141582,no,3033,no,no
142440,no,2187,yes,no
131131,no,3,yes,yes
114219,no,167,no,yes
118173,no,-156,no,yes
142346,no,4693,no,yes
141552,no,1644,no,no
108493,no,86,yes,yes
142136,no,81,yes,no
115055,no,-357,yes,no
142159,no,551,no,no
142066,no,183,no,no
140480,no,4348,yes,no
142876,no,387,no,no
143653,no,77,no,no
139960,no,1954,no,no
134277,no,305,no,no
119105,no,466,no,no
119924,no,405,no,yes
114663,no,333,no,yes
135465,no,122,yes,no
138662,no,249,yes,no
119270,no,146,yes,no
142798,no,994,yes,no
131514,no,390,yes,no
127224,no,1533,yes,no
143960,no,228,yes,no
110694,no,3229,no,no
126619,no,300,yes,no
139922,no,1011,no,no
142950,no,1818,yes,yes
143484,no,7608,no,no
144720,no,1584,yes,no
124182,no,19268,no,no
136388,no,1400,yes,no
100558,no,1,yes,no
143320,no,509,no,no
118538,no,77,no,no
141166,no,444,no,no
141167,no,557,no,no
113575,no,0,no,yes
143557,no,129,no,no
114933,no,597,no,no
140067,no,3846,no,no
145208,no,679,no,no
144510,no,205,no,no
131198,no,196,yes,yes
143227,no,106,no,no
110094,no,4844,no,no
118726,no,755,no,no
118127,no,1091,no,no
140301,no,252,no,no
136201,no,866,yes,no
139950,no,597,no,no
134252,no,0,yes,no
130187,no,335,no,no
142160,no,395,no,no
135407,no,2166,yes,yes
143062,no,-32,no,yes
141616,no,14220,yes,no
134181,no,2408,no,no
143448,no,1681,no,no
144587,no,2038,no,no
108368,no,415,yes,no
144931,no,1154,no,no
142680,no,978,no,no
143411,no,1796,no,no
140537,no,0,no,no
112983,no,-239,yes,yes
142344,no,2206,no,no
143518,no,82,no,no
142673,no,2724,no,no
103782,no,94,yes,yes
129345,no,840,yes,no
115837,no,9004,no,no
131247,no,1287,yes,no
142239,no,938,no,no
115565,no,1393,yes,no
142449,no,5310,yes,no
140723,no,19317,yes,no
122505,no,4570,no,no
143699,no,4328,no,no
144752,no,1819,no,no
136853,no,367,yes,no
117061,no,1495,no,no
130631,no,1076,yes,no
134276,no,734,yes,yes
134249,no,4152,yes,no
145308,no,1729,no,no
141216,no,431,no,no
135479,no,5024,yes,yes
122510,no,25,no,no
122272,no,2887,no,no
132425,no,1598,yes,yes
120392,no,456,yes,no
140038,no,2467,no,no
142060,no,796,no,no
129601,no,902,yes,no
140073,no,127,no,no
141650,no,3082,no,no
117689,no,5,no,no
143555,no,1229,no,no
135906,no,4,yes,no
134418,no,1515,yes,no
108054,no,416,yes,no
143512,no,224,no,no
108484,no,1279,yes,no
139874,no,1723,no,no
120720,no,1694,no,no
114524,no,163,yes,no
140689,no,323,no,no
105156,no,1289,yes,no
144676,no,535,no,no
143090,no,638,no,no
106924,no,57,no,no
133865,no,0,yes,no
127062,no,0,no,no
107425,no,127,yes,no
139914,no,2367,no,no
142770,no,133,no,no
145140,no,104,no,yes
134663,no,0,yes,no
142757,no,482,no,no
141247,no,537,yes,no
142302,no,201,no,no
124185,no,10250,yes,no
134285,no,3141,no,no
140318,no,3357,no,no
143240,no,255,no,no
134254,no,1388,yes,no
126294,yes,-386,no,yes
110258,no,64,no,no
145153,no,1946,no,no
113361,no,0,no,no
142467,no,265,yes,no
142093,no,992,yes,no
132465,no,2511,yes,no
133523,no,606,no,no
140471,no,5966,yes,no
126390,no,11462,yes,no
143600,no,453,no,no
144407,no,2776,yes,no
139968,no,1147,no,no
129095,no,0,yes,no
139853,no,602,no,no
114033,no,658,no,no
144316,no,817,no,no
129078,no,86,no,no
137907,no,0,yes,yes
136615,no,8648,no,no
141722,no,2601,no,no
115280,no,201,yes,no
122745,no,53,no,no
105295,no,0,yes,no
142868,no,659,no,no
143889,no,1727,no,no
143010,no,994,no,no
134437,no,533,no,no
133389,no,62,yes,no
144023,no,1742,no,no
119218,no,512,no,no
134174,no,1228,no,no
141332,no,733,yes,no
139197,no,12198,yes,no
105647,no,278,yes,no
145197,no,1495,no,no
144027,no,1720,no,no
133933,no,726,yes,no
120767,no,3665,no,no
113168,yes,-468,no,no
145235,no,0,no,no
117346,no,-399,no,yes
134247,no,565,yes,no
141637,no,27,yes,no
133730,no,621,yes,no
141583,no,6574,no,no
124240,no,2807,no,no
142237,no,2352,no,no
140346,no,1612,no,no
143863,no,1191,no,no
128102,no,0,no,no
131761,no,1207,yes,no
142230,no,62,yes,no
143477,no,832,no,no
129714,no,1331,no,no
141689,no,1293,no,no
142143,no,338,no,no
103401,no,146,yes,no
131773,no,297,no,no
140487,no,1464,no,no
136832,no,-308,yes,no
105584,no,149,yes,no
103658,no,668,yes,no
139472,no,106,no,no
143150,no,-69,yes,no
131553,no,1468,yes,no
108441,no,1960,yes,no
140587,no,18016,no,no
144882,no,2557,yes,no
144922,no,2048,no,no
120337,no,0,no,no
144351,no,1234,no,no
109077,no,705,no,no
111920,no,-215,no,no
145291,no,136,no,no
132170,no,1528,no,no
124270,no,0,no,no
103905,no,1742,yes,no
130425,no,725,no,no
144562,no,446,no,no
142646,no,4657,no,no
143352,no,802,no,no
141232,no,12972,no,no
142046,no,3792,no,no
132690,no,13546,no,no
143055,no,108,no,no
114746,no,597,no,no
139628,no,109,yes,yes
142561,no,614,no,no
125833,no,3,no,no
131185,no,2442,no,no
138846,no,3743,yes,no
111966,no,2885,yes,no
131201,no,620,no,no
142962,no,238,no,no
144929,no,3301,yes,no
141153,no,926,no,no
144413,no,0,no,no
139516,no,307,no,no
143774,no,1076,no,no
140091,no,1231,yes,no
117798,no,0,no,no
111803,no,519,no,no
141300,no,4068,no,no
114104,no,482,no,yes
106874,no,292,yes,no
115821,no,0,yes,no
129625,no,1303,no,no
140313,no,8866,no,no
143850,no,1070,yes,no
144628,no,413,yes,no
143698,no,72,no,no
139466,no,397,yes,yes
145294,no,159,no,no
145250,no,88,no,no
141840,no,3528,no,no
141752,no,1711,no,no
144239,no,1044,no,no
131554,no,311,no,no
140270,no,9756,yes,no
142476,no,1982,yes,yes
123010,no,746,no,no
111611,no,2152,no,no
136868,no,1240,yes,no
113208,no,0,no,yes
133953,no,149,yes,no
141217,no,2218,yes,no
110543,no,503,no,yes
128762,yes,13,no,no
138738,no,1841,yes,no
124752,no,2378,no,no
129373,no,630,no,no
142018,no,1134,no,no
139776,no,0,yes,no
136710,no,-361,yes,no
132061,no,110,yes,no
116624,no,0,no,no
141226,no,556,yes,no
143871,no,2616,no,no
105571,no,-311,yes,no
121325,no,682,no,no
118013,no,1181,yes,no
142005,no,480,no,no
144521,no,775,no,no
113418,no,189,no,yes
134316,no,365,no,no
141458,no,1504,yes,no
142223,no,10332,no,no
137836,no,973,no,no
144627,no,7050,no,no
142879,no,7560,no,no
131284,no,1641,yes,no
121304,no,6748,no,no
131340,no,316,yes,no
141677,no,3109,no,no
103425,no,341,yes,yes
127759,no,1275,yes,yes
143665,no,915,yes,no
142706,no,6513,yes,no
141398,no,1696,yes,no
119378,no,2480,no,no
145034,no,1278,no,no
140319,no,3407,no,no
124227,no,237,no,yes
117481,no,129,no,yes
143641,no,3160,yes,no
127066,no,2589,no,no
143525,no,718,yes,no
143650,no,655,no,no
131187,no,805,no,no
109926,no,1046,no,no
137807,no,-504,yes,yes
144230,no,2427,no,no
143216,no,302,yes,yes
120535,no,1880,no,no
142883,no,1699,no,no
144496,no,372,yes,no
116834,no,4718,no,no
144898,no,4680,no,no
142520,no,5028,no,no
124162,no,8749,yes,yes
109343,no,844,no,no
143447,no,655,no,no
142722,no,1639,no,no
114918,no,151,yes,no
142032,no,79,yes,no
122078,no,116,yes,no
142242,no,2,no,no
129594,no,0,yes,no
129036,no,2040,no,no
131158,no,0,no,no
140964,no,123,no,no
141653,no,1233,yes,no
142254,no,1778,no,no
117283,no,268,yes,no
141712,no,2367,no,no
140378,no,1776,no,no
105337,no,994,yes,no
140543,no,1329,no,no
139559,no,567,no,no
140450,no,7443,no,no
114256,no,204,yes,no
134380,no,188,yes,yes
122976,yes,162,no,no
133836,no,17,no,no
120870,no,4436,no,no
142094,no,23,no,no
143581,no,1,no,no
144293,no,2469,yes,no
125023,no,1494,yes,no
134224,no,139,no,no
134112,no,1624,no,no
143168,no,2326,no,yes
138518,no,194,yes,yes
129165,no,51,no,no
129966,no,3881,yes,no
109441,no,1047,no,no
142368,no,2590,no,no
140497,no,1649,no,yes
114011,no,8,yes,yes
143149,no,271,yes,no
140375,no,3518,no,no
121858,no,600,no,no
131440,no,1740,no,no
120725,no,1858,no,no
141506,no,653,no,no
138493,no,2139,yes,no
111293,no,4930,no,no
139698,no,846,no,no
142387,no,271,yes,no
142604,no,5313,no,no
143457,no,10583,no,no
143190,no,326,no,no
140140,no,889,yes,no
131178,no,4657,no,no
116583,no,895,no,no
141009,no,498,no,no
103813,no,446,yes,no
134895,no,141,yes,no
127334,no,834,no,yes
140589,no,51,yes,yes
126643,no,1794,no,no
141519,no,0,no,no
111048,no,4266,yes,no
124163,no,-247,yes,yes
111616,no,2843,yes,no
144545,no,2037,no,no
140069,no,2913,no,no
131751,no,754,no,yes
114844,no,139,no,no
135915,no,603,yes,yes
136553,no,133,yes,no
132525,no,3994,no,yes
119831,no,801,no,no
118272,no,1,yes,no
140474,no,2061,yes,yes
122316,no,-477,no,yes
141715,no,1000,yes,no
143785,no,3290,no,no
140752,no,495,no,no
105643,no,5773,no,no
141140,no,18111,no,no
144440,no,2144,no,no
119638,no,0,no,no
142331,no,994,yes,no
122843,no,-546,no,no
140573,no,643,no,no
140074,no,2104,no,no
124281,no,4152,yes,no
133343,no,243,no,no
144455,no,1232,no,no
144946,no,6403,no,no
130474,no,0,yes,no
144657,no,2717,no,no
141498,no,4752,no,no
103941,no,656,yes,no
143533,no,4389,no,no
142963,no,95,no,yes
128554,no,667,no,no
142311,no,3371,no,no
143732,no,935,no,no
139411,no,-522,yes,yes
116222,no,751,yes,no
143334,no,2240,no,no
139579,no,957,no,no
142614,no,2986,no,no
143082,no,2885,no,no
143350,no,147,no,no
135046,no,2,yes,yes
111942,no,1694,no,yes
141709,no,44,no,no
142451,no,11862,no,no
112865,no,926,no,no
132458,no,240,yes,no
110400,no,826,no,no
132280,no,6158,yes,no
142961,no,205,no,no
144014,no,4041,no,no
142350,no,2971,no,no
131467,no,8866,no,no
118296,no,78,yes,no
102922,no,1618,yes,no
131235,no,117,no,no
141557,no,7918,no,no
132969,no,806,no,no
119342,no,1304,no,no
144959,no,243,yes,no
143983,no,1490,no,no
142957,no,265,yes,yes
116067,no,81,no,yes
104301,no,754,yes,no
133866,no,2069,no,no
124140,no,1785,no,no
134312,no,335,no,no
142268,no,942,no,no
139973,no,2160,no,no
142643,no,3735,no,no
143080,no,201,no,no
141797,no,1588,no,no
138147,no,207,yes,no
144414,no,1320,no,no
111090,no,3301,no,no
140580,no,870,no,no
125830,no,149,yes,no
134061,no,1337,no,no
135077,no,266,yes,no
121215,no,1314,no,no
134075,no,616,no,no
143589,no,-115,yes,no
142461,no,4198,no,no
137712,no,-454,yes,no
142264,no,0,no,no
127668,no,149,no,no
142834,no,2144,no,no
133253,no,3229,yes,no
132166,no,448,no,no
142562,no,426,no,no
131250,no,653,no,no
140509,no,88,yes,no
142234,no,506,no,no
133838,no,0,yes,no
102900,no,24,yes,no
133845,no,882,no,no
124233,no,1026,no,no
107656,no,5637,yes,no
144200,yes,1414,yes,no
140308,no,1177,no,no
130888,no,1879,no,no
142600,no,572,no,no
136920,no,-407,yes,yes
127497,no,4457,yes,no
132139,no,107,no,no
137881,no,273,yes,no
142322,no,1624,no,no
120113,no,483,no,no
114768,no,1775,no,no
138866,no,465,yes,no
131116,no,40,no,no
114027,no,5,no,yes
141843,no,1781,no,no
140605,no,3737,no,no
140304,no,6574,no,no
119145,no,679,no,no
143363,no,1416,no,no
141329,no,3370,no,no
136266,no,-17,yes,yes
141871,no,361,no,no
144202,no,2666,no,no
112724,no,0,no,no
143343,no,0,yes,yes
143564,no,2016,no,no
140178,no,419,yes,no
143795,no,2206,no,no
126535,no,0,no,no
137769,no,8180,no,no
133118,no,921,no,no
144148,no,4071,no,no
138657,no,148,yes,no
144490,no,569,no,no
144419,no,267,yes,no
144396,no,10861,no,no
138565,no,134,yes,yes
142156,no,962,yes,no
133237,no,43,yes,no
134567,no,378,yes,no
141421,no,780,no,no
144824,no,56,no,no
144272,no,6181,no,no
142769,no,991,no,no
142305,no,4590,yes,no
133515,no,3203,no,no
109989,no,217,yes,no
142360,no,3608,yes,no
135370,no,1618,yes,yes
101951,no,-197,yes,no
144348,no,300,no,no
132993,no,687,yes,no
141512,no,995,no,no
127449,no,0,yes,no
119858,no,1517,no,no
126775,no,2087,no,no
140541,no,5511,no,no
131762,no,712,yes,yes
125296,no,11887,no,no
144013,no,602,no,no
144254,no,643,no,no
145225,no,232,yes,no
142545,no,684,yes,no
129202,no,284,yes,no
126085,no,1006,yes,no
143908,no,691,no,no
111388,no,671,yes,no
144416,no,7005,yes,no
131111,no,757,no,no
119161,no,1257,no,no
143980,no,2823,yes,no
127189,no,8629,yes,no
144234,no,386,no,no
130394,no,2648,no,no
139990,no,1376,yes,no
134260,no,4041,no,no
143617,no,722,no,no
143345,no,957,no,no
124242,no,572,yes,no
144329,no,1519,no,no
138519,no,353,yes,no
127137,no,1942,yes,yes
142182,no,230,no,no
135922,no,294,yes,no
141208,no,1189,no,no
134064,no,493,no,no
143156,no,2159,no,no
141588,no,108,no,no
132207,no,2557,yes,no
114983,no,2870,yes,no
141590,no,409,no,no
109748,no,2788,yes,no
113302,yes,81,no,yes
113908,no,182,yes,no
141273,no,2531,no,no
137218,no,221,yes,no
144295,no,1289,no,no
140451,no,442,no,no
121327,no,3485,no,no
142295,no,405,no,no
139678,no,2714,no,no
144330,no,478,no,no
121952,no,15,no,no
142633,no,131,yes,no
140106,no,48,no,no
117195,no,0,yes,yes
137458,no,1396,yes,no
115221,no,4,yes,no
143613,no,1295,no,no
139867,no,70,no,no
138200,no,125,yes,no
133816,no,6281,no,no
131336,no,215,no,no
118102,yes,-4,no,yes
141069,no,341,no,no
143928,no,0,no,no
141435,no,1311,no,no
134206,no,1162,no,no
145113,no,469,no,no
144850,no,139,no,no
134108,no,55,no,no
143037,no,216,no,no
140164,no,572,no,no
134414,no,3271,no,no
143206,no,368,no,no
142504,no,2983,no,no
135504,no,3025,no,no
133808,no,3391,no,no
130242,no,313,yes,no
142342,no,346,no,no
145132,no,1289,no,no
106552,no,51,yes,yes
142145,no,0,no,no
131866,no,16,yes,no
140043,no,1354,no,no
117556,no,133,no,no
111452,no,219,no,yes
136793,no,518,yes,no
105904,no,125,no,no
117393,no,3899,yes,no
120723,no,1223,no,no
134782,no,1286,yes,no
142291,no,2666,no,no
119213,no,1377,no,no
113565,no,214,yes,no
144818,no,6771,no,no
113993,no,-170,no,yes
133821,no,0,no,no
129303,no,2557,yes,no
142701,no,2795,no,no
131519,no,658,yes,no
144327,no,9299,no,no
131172,no,1872,no,no
121069,no,3043,no,no
143438,no,2367,no,no
142973,no,0,no,no
111608,no,1319,no,no
115856,no,486,no,yes
120739,no,87,no,no
143354,no,1825,no,no
145175,no,50,no,yes
129555,no,483,no,yes
142686,no,544,no,no
121882,no,61,no,no
106438,no,-213,yes,yes
134226,no,2816,no,no
143385,no,951,no,yes
121892,no,1412,yes,no
133847,no,81,no,no
117647,no,2263,no,no
144315,no,0,no,no
139921,no,804,no,no
145078,no,346,no,no
144714,no,211,no,no
117895,no,659,yes,no
140253,no,0,yes,no
117979,no,255,no,yes
140518,no,2763,yes,no
106107,no,685,yes,no
108118,no,2984,yes,no
126784,no,3469,yes,no
142463,no,1925,no,no
140184,no,3426,no,no
144063,no,131,yes,no
111720,no,246,no,no
142732,no,4579,no,no
143430,no,303,no,no
124178,no,0,yes,no
142714,no,323,no,no
134163,no,474,no,no
144509,no,1788,no,no
143211,no,805,no,no
133391,yes,105,yes,no
133969,no,15,yes,no
141686,no,362,no,no
102448,no,5,yes,no
145220,no,1210,no,no
120070,no,823,no,no
142397,no,535,no,no
141083,no,431,no,no
143941,no,0,no,no
100670,no,5090,yes,no
109249,no,425,yes,no
130819,no,616,no,no
117881,no,-190,no,yes
133609,no,136,no,no
143840,no,2364,no,no
114261,no,1534,yes,no
143846,no,639,no,no
131803,no,817,no,no
140376,no,505,no,no
142624,no,102,yes,no
126973,no,2918,no,yes
110765,no,33,no,yes
131497,no,0,yes,no
140409,no,136,no,no
134310,no,5060,no,no
144333,no,31472,no,no
142740,no,1579,no,no
100978,no,154,yes,no
131548,no,2308,no,no
141939,no,79,no,no
116048,no,30,yes,no
140424,no,689,yes,yes
144120,no,1796,no,no
127197,no,4536,yes,no
124230,no,1331,no,no
110972,no,0,no,no
107449,no,873,yes,no
133837,no,942,no,no
134403,no,876,no,no
144099,no,122,no,no
140400,no,189,no,no
141882,no,2646,no,no
141824,no,895,no,no
131609,no,3161,yes,no
117998,no,0,no,no
144526,no,46,no,no
121105,no,3334,no,no
144380,no,243,no,no
124261,no,899,yes,no
142128,no,4984,no,no
126498,no,1315,no,no
142837,no,255,no,no
123322,no,344,no,no
141302,no,368,no,no
109246,no,879,no,no
139593,no,13094,no,no
115630,no,325,yes,no
117021,no,1723,yes,no
103610,no,-233,yes,no
130745,no,6101,no,no
113642,no,687,yes,no
143384,no,4608,no,no
143493,no,0,no,no
143892,no,2881,no,no
141397,no,108,no,no
140223,no,897,no,no
142884,no,1181,no,no
144237,no,251,no,no
141587,no,2160,no,no
105869,no,747,yes,no
140558,no,0,no,no
108660,no,425,yes,no
134742,no,-395,yes,no
131301,no,607,no,no
142014,no,2581,no,no
144826,no,151,yes,no
144332,no,762,no,no
133840,no,1757,no,no
141959,no,519,no,no
111627,yes,0,no,no
130192,no,198,no,no
136827,no,607,yes,no
113158,no,296,no,yes
144325,no,2467,no,no
117288,no,1506,no,no
144908,no,611,no,no
131932,no,423,no,no
106732,no,668,yes,no
127329,no,2245,no,no
141346,no,265,no,no
129644,no,751,yes,no
144037,no,2946,no,no
139056,no,513,yes,yes
140323,no,3630,no,no
139180,no,1015,yes,no
144880,no,2540,no,no
106901,no,294,yes,yes
140538,no,9314,no,no
143835,no,583,no,no
138870,no,62,yes,no
131155,no,5689,no,no
131987,no,2892,no,no
126699,no,6888,no,no
143886,no,70,no,no
140882,no,0,no,no
122914,no,1396,no,no
143154,no,52587,no,no
142598,no,459,no,no
141478,no,119,yes,no
144276,no,132,no,no
141395,no,1129,no,no
120744,no,4396,no,no
137348,no,76,yes,no
141690,no,3384,no,no
143992,no,877,no,no
104998,yes,239,yes,no
137852,no,231,no,no
145210,no,1780,yes,no
104136,no,695,yes,yes
142147,no,944,no,no
118148,no,96,no,no
139953,no,611,no,no
142386,no,0,no,no
144569,no,476,no,no
136974,no,1425,yes,no
129392,no,432,yes,no
134618,no,658,yes,no
143680,no,0,no,no
142636,no,3338,yes,no
133798,no,3466,no,no
115895,no,10,yes,no
127086,no,14144,yes,no
109310,no,3239,no,no
123457,no,54,yes,no
105770,no,541,yes,no
140660,no,829,no,no
131282,no,3730,yes,no
125775,no,580,no,no
143382,no,155,no,no
144597,no,1514,no,no
144369,no,4124,yes,no
131110,no,292,no,no
137343,no,142,yes,no
131132,no,369,no,no
141897,no,313,no,no
132190,no,2235,no,no
142630,no,320,no,no
143362,no,3764,no,no
144932,no,624,no,no
144447,no,0,no,no
110430,no,2630,no,no
123876,no,-17,yes,yes
142772,no,768,no,no
141508,no,2033,no,no
129606,no,2156,yes,no
117216,no,5024,no,yes
106263,no,0,yes,yes
131951,no,2580,yes,no
137764,no,85,yes,no
142639,no,661,no,no
142091,no,0,no,no
144992,no,0,no,no
142427,no,764,yes,no
140985,no,2987,yes,no
141606,no,802,no,no
134038,no,1070,yes,no
113265,no,517,no,yes
143775,no,133,no,no
142819,no,2855,no,no
120943,no,9827,yes,no
136700,no,-106,yes,yes
139027,no,239,yes,no
139683,no,23076,no,no
143998,no,147,no,no
141250,no,9131,yes,no
142437,no,4922,yes,no
142172,no,7458,no,no
134321,no,1636,yes,no
139513,no,620,no,no
119625,no,0,no,no
140254,no,471,no,no
143694,no,565,no,no
118591,no,1954,no,no
131289,no,995,no,no
119470,no,1423,no,no
139900,no,262,no,no
142358,no,133,no,no
139140,no,615,yes,no
144497,no,2812,no,no
144753,no,1623,yes,no
143229,no,2346,no,no
108240,no,-78,yes,no
140171,no,0,yes,yes
143993,no,187,no,no
141026,no,1337,no,no
130062,no,324,no,no
123647,no,1,no,no
139517,no,7702,no,no
115627,no,145,yes,no
142926,no,7802,no,no
144125,no,3126,yes,no
127036,no,4069,no,no
124159,no,1679,no,no
134294,no,1646,yes,no
138646,no,3387,yes,no
124376,no,751,yes,yes
143290,no,2,no,no
142825,no,7005,yes,no
139684,no,17964,yes,no
139924,no,-528,yes,yes
113760,no,794,yes,yes
133441,no,1925,yes,no
140283,no,256,no,no
102646,no,175,yes,yes
131362,no,1097,no,no
144242,no,2907,yes,no
145283,no,133,no,no
142729,no,2007,no,no
115218,no,-189,no,yes
139352,no,-1,yes,no
143178,no,0,no,yes
132295,no,1801,no,no
142276,no,10861,no,no
136910,no,804,yes,no
143204,no,0,no,no
133962,no,53,no,no
132925,yes,-274,yes,yes
142341,no,2424,no,no
144916,no,975,no,no
101907,no,82,yes,no
132213,no,2149,yes,no
142648,no,5,no,no
142744,no,330,no,no
137491,no,0,yes,yes
125708,no,67,yes,no
143361,no,187,no,no
134259,no,454,no,no
118266,no,206,yes,no
143293,no,7968,no,no
129368,no,8990,no,no
143423,no,780,no,no
142612,no,1705,no,no
144121,no,11,no,no
124165,no,3444,yes,no
115223,no,348,yes,no
140300,no,3434,no,yes
124198,no,7554,no,no
144716,no,625,no,yes
141285,no,347,no,no
144173,no,224,no,no
140087,no,637,yes,no
114930,no,1265,yes,no
143488,no,6036,no,no
143710,no,5,no,no
142186,no,2384,no,no
140749,no,3940,yes,no
143174,no,455,yes,no
143799,no,0,no,no
132835,no,165,yes,no
132799,no,69,yes,no
129125,no,2103,no,no
118000,no,21,no,no
130241,no,4383,no,no
131195,no,1612,no,no
114923,no,673,yes,no
144910,no,1071,no,no
140962,no,181,no,no
137234,no,451,yes,no
112922,no,909,no,yes
139976,no,1988,no,no
143348,no,2161,no,no
141667,no,6046,yes,yes
135955,no,185,yes,no
143126,no,8000,no,no
140914,no,533,no,no
132189,no,25,no,no
140240,no,42,yes,no
140711,no,1240,no,no
133330,no,-19,yes,no
145161,no,4833,no,no
126563,no,3929,yes,no
140925,no,994,yes,no
127616,no,1167,yes,no
143069,no,479,no,no
114949,no,324,yes,yes
143432,no,3342,no,no
142227,no,0,yes,yes
124181,no,589,yes,no
140987,no,2,no,no
143155,no,535,no,no
126680,no,3068,yes,yes
145103,no,2646,no,no
124225,no,6619,yes,no
134440,no,9367,no,no
143127,no,123,no,no
135066,no,99,yes,no
144308,no,423,no,no
140557,no,285,no,no
103083,no,-1,no,no
142791,no,1255,no,no
144633,no,1382,yes,no
145298,no,1511,yes,no
131420,no,1058,no,no
142573,no,883,yes,no
132988,no,0,no,no
143417,no,2140,no,no
140990,no,1679,no,no
142774,no,536,no,no
128199,no,394,no,no
121226,no,20,no,no
124277,no,67,no,no
144204,no,502,no,no
140014,no,7019,yes,no
129414,no,52,no,no
143165,no,660,no,no
142911,no,5,no,no
138510,no,582,yes,no
140244,no,8295,no,no
144556,no,2077,no,no
134014,no,1163,no,no
139666,no,1317,no,no
144540,no,1646,yes,no
137812,no,1738,yes,no
112896,no,2559,no,no
139237,no,-454,yes,yes
143065,no,480,no,no
121306,no,1732,yes,no
131338,no,0,no,no
132871,no,1180,yes,no
144820,no,890,yes,no
134756,no,9328,yes,no
131885,no,4415,yes,no
